
tom NN tom NOPre NOPost B-actor.name
cruise NN cruise NOPre NOPost I-actor.name
movies NNS movie NOPre NOPost O

what WP what NOPre NOPost O
movies NNS movie NOPre NOPost O
has VHZ have NOPre NOPost O
tom NN tom NOPre NOPost B-actor.name
cruise NN cruise NOPre NOPost I-actor.name
been VBN be NOPre NOPost O
in IN in NOPre NOPost O

what WP what NOPre NOPost O
movies NNS movie NOPre NOPost O
has VHZ have NOPre NOPost O
tom NN tom NOPre NOPost B-actor.name
cruise NN cruise NOPre NOPost I-actor.name
starred VVN star starre t O
in IN in NOPre NOPost O

find VV find NOPre NOPost O
movies NNS movie NOPre NOPost O
produced VVN produce produc o O
by IN by NOPre NOPost O
george NN george NOPre NOPost B-producer.name
lucas NNS lucas NOPre NOPost I-producer.name

find VV find NOPre NOPost O
movies NNS movie NOPre NOPost O
produced VVN produce produc o O
by IN by NOPre NOPost O
george NN george NOPre NOPost B-producer.name
lucus NN lucus NOPre NOPost I-producer.name

give VV give NOPre NOPost O
me PP me NOPre NOPost O
a DT a NOPre NOPost O
list NN list NOPre NOPost O
of IN of NOPre NOPost O
movies NNS movie NOPre NOPost O
produced VVN produce produc o O
by IN by NOPre NOPost O
george NN george NOPre NOPost B-producer.name
lucas NNS lucas NOPre NOPost I-producer.name

give VV give NOPre NOPost O
me PP me NOPre NOPost O
a DT a NOPre NOPost O
list NN list NOPre NOPost O
of IN of NOPre NOPost O
movies NNS movie NOPre NOPost O
that IN/that that NOPre NOPost O
george NN george NOPre NOPost B-producer.name
lucas NNS lucas NOPre NOPost I-producer.name
produced VVD produce produc o O

locate VV locate NOPre NOPost O
all DT all NOPre NOPost O
movies NNS movie NOPre NOPost O
produced VVN produce produc o O
by IN by NOPre NOPost O
george NN george NOPre NOPost B-producer.name
lucas NNS lucas NOPre NOPost I-producer.name

list NN list NOPre NOPost O
of IN of NOPre NOPost O
dax NN dax NOPre NOPost B-actor.name
shepard NN shepard shepar h I-actor.name
movies NNS movie NOPre NOPost O

yash NP yash NOPre NOPost B-director.name
chopra NP Chopra NOPre NOPost I-director.name
's POS 's NOPre NOPost O
movies NNS movie NOPre NOPost O

find VV find NOPre NOPost O
movies NNS movie NOPre NOPost O
of IN of NOPre NOPost O
yash NN yash NOPre NOPost B-director.name
chopra NN chopra NOPre NOPost I-director.name

trouble NN trouble troubl r B-movie.name
with IN with NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
curve NN curve NOPre NOPost I-movie.name
was VBD be NOPre NOPost O
based VVN base NOPre NOPost O
on IN on NOPre NOPost O
what WP what NOPre NOPost O

what WP what NOPre NOPost O
was VBD be NOPre NOPost O
the DT the NOPre NOPost O
last JJ last NOPre NOPost O
film NN film NOPre NOPost O
robert NP Robert NOPre NOPost B-producer.name
redford NP Redford redfor e I-producer.name
produced VVD produce produc o O

movies NNS movie NOPre NOPost O
about IN about NOPre NOPost O
immigration NN immigration immigr r B-movie.subject

dawn NN dawn NOPre NOPost B-movie.name
of IN of NOPre NOPost I-movie.name
the DT the NOPre NOPost I-movie.name
dead JJ dead NOPre NOPost I-movie.name
movie NN movie NOPre NOPost O
information NN information inform m O

search VV search NOPre NOPost O
the DT the NOPre NOPost B-movie.name
campaign NN campaign campai m I-movie.name
movie NN movie NOPre NOPost O

show VV show NOPre NOPost O
me PP me NOPre NOPost O
information NN information inform m O
related VVN relate relate e O
to TO to NOPre NOPost O
the DT the NOPre NOPost O
film NN film NOPre NOPost O
the DT the NOPre NOPost B-movie.name
campaign NN campaign campai m I-movie.name

will MD will NOPre NOPost O
you PP you NOPre NOPost O
please VV please NOPre NOPost O
show VV show NOPre NOPost O
me PP me NOPre NOPost O
info NN info NOPre NOPost O
on IN on NOPre NOPost O
the DT the NOPre NOPost O
movie NN movie NOPre NOPost O
the DT the NOPre NOPost B-movie.name
campaign NN campaign campai m I-movie.name

the DT the NOPre NOPost B-movie.name
campaign NN campaign campai m I-movie.name
movie NN movie NOPre NOPost O
page NN page NOPre NOPost O

i NNS i NOPre NOPost O
want VVP want NOPre NOPost O
to TO to NOPre NOPost O
see VV see NOPre NOPost O
info NN info NOPre NOPost O
on IN on NOPre NOPost O
the DT the NOPre NOPost O
movie NN movie NOPre NOPost O
the DT the NOPre NOPost B-movie.name
campaign NN campaign campai m I-movie.name

look VV look NOPre NOPost O
up RP up NOPre NOPost O
movie NN movie NOPre NOPost O
the DT the NOPre NOPost B-movie.name
campaign NN campaign campai m I-movie.name

please UH please NOPre NOPost O
show VV show NOPre NOPost O
me PP me NOPre NOPost O
info NN info NOPre NOPost O
on IN on NOPre NOPost O
the DT the NOPre NOPost O
movie NN movie NOPre NOPost O
the DT the NOPre NOPost B-movie.name
campaign NN campaign campai m I-movie.name

show VV show NOPre NOPost O
me PP me NOPre NOPost O
information NN information inform m O
for IN for NOPre NOPost O
the DT the NOPre NOPost O
movie NN movie NOPre NOPost O
the DT the NOPre NOPost B-movie.name
campaign NN campaign campai m I-movie.name

tell VV tell NOPre NOPost O
me PP me NOPre NOPost O
about IN about NOPre NOPost O
the DT the NOPre NOPost O
movie NN movie NOPre NOPost O
the DT the NOPre NOPost B-movie.name
campaign NN campaign campai m I-movie.name
in IN in NOPre NOPost O
detail NN detail NOPre NOPost O

can MD can NOPre NOPost O
you PP you NOPre NOPost O
show VV show NOPre NOPost O
me PP me NOPre NOPost O
details NNS detail detail e O
about IN about NOPre NOPost O
the DT the NOPre NOPost O
movie NN movie NOPre NOPost O
the DT the NOPre NOPost B-movie.name
campaign NN campaign campai m I-movie.name

find VV find NOPre NOPost O
movies NNS movie NOPre NOPost O
about IN about NOPre NOPost O
love NN love NOPre NOPost B-movie.subject

movies NNS movie NOPre NOPost O
about IN about NOPre NOPost O
nature NN nature NOPre NOPost B-movie.subject

show VV show NOPre NOPost O
me PP me NOPre NOPost O
the DT the NOPre NOPost O
comedy NN comedy NOPre NOPost B-movie.genre
pitch NN pitch NOPre NOPost B-movie.name
perfect JJ perfect perfec e I-movie.name

show VV show NOPre NOPost O
me PP me NOPre NOPost O
the DT the NOPre NOPost O
movies NNS movie NOPre NOPost O
produced VVN produce produc o O
by IN by NOPre NOPost O
reliance NN reliance relian l B-producer.name

which WDT which NOPre NOPost O
movies NNS movie NOPre NOPost O
are VBP be NOPre NOPost O
family NN family NOPre NOPost B-rating.name
friendly JJ friendly friend i I-rating.name

can MD can NOPre NOPost O
you PP you NOPre NOPost O
get VV get NOPre NOPost O
me PP me NOPre NOPost O
a DT a NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name
movie NN movie NOPre NOPost O
list NN list NOPre NOPost O

find VV find NOPre NOPost O
a DT a NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name
rated VVN rate NOPre NOPost O
movie NN movie NOPre NOPost O

find VV find NOPre NOPost O
rated VVN rate NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name
movies NNS movie NOPre NOPost O

give VV give NOPre NOPost O
me PP me NOPre NOPost O
some DT some NOPre NOPost O
good JJ good NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name
moives NNS moives NOPre NOPost O

i NNS i NOPre NOPost O
am VBP be NOPre NOPost O
looking VVG look lookin o O
for IN for NOPre NOPost O
movies NNS movie NOPre NOPost O
that WDT that NOPre NOPost O
are VBP be NOPre NOPost O
rated VVN rate NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name
for IN for NOPre NOPost B-rating.name
family NN family NOPre NOPost I-rating.name
movie NN movie NOPre NOPost I-rating.name
night NN night NOPre NOPost I-rating.name

i NNS i NOPre NOPost O
need VVP need NOPre NOPost O
to TO to NOPre NOPost O
see VV see NOPre NOPost O
a DT a NOPre NOPost O
list NN list NOPre NOPost O
of IN of NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name
movies NNS movie NOPre NOPost O

i NNS i NOPre NOPost O
need VVP need NOPre NOPost O
to TO to NOPre NOPost O
see VV see NOPre NOPost O
all DT all NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name
movies NNS movie NOPre NOPost O

movies NNS movie NOPre NOPost O
rated VVD rate NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name

pg NN pg NOPre NOPost B-rating.name
movies NNS movie NOPre NOPost O
list VV list NOPre NOPost O
please UH please NOPre NOPost O

please UH please NOPre NOPost O
show VV show NOPre NOPost O
a DT a NOPre NOPost O
list NN list NOPre NOPost O
of IN of NOPre NOPost O
recent JJ recent NOPre NOPost O
movies NNS movie NOPre NOPost O
rated VVN rate NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name

show VV show NOPre NOPost O
me PP me NOPre NOPost O
movies NNS movie NOPre NOPost O
rated VVN rate NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name

bring VV bring NOPre NOPost O
up RP up NOPre NOPost O
all DT all NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name
movies NNS movie NOPre NOPost O

find VV find NOPre NOPost O
me PP me NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name
movies NNS movie NOPre NOPost O

find VV find NOPre NOPost O
movies NNS movie NOPre NOPost O
rated VVN rate NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name

find VV find NOPre NOPost O
movies NNS movie NOPre NOPost O
that WDT that NOPre NOPost O
are VBP be NOPre NOPost O
pg JJ pg NOPre NOPost B-rating.name

i NNS i NOPre NOPost O
need VVP need NOPre NOPost O
movies NNS movie NOPre NOPost O
with IN with NOPre NOPost O
a DT a NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name
rating NN rating NOPre NOPost O

i NNS i NOPre NOPost O
want VVP want NOPre NOPost O
to TO to NOPre NOPost O
search VV search NOPre NOPost O
for IN for NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name
rated VVN rate NOPre NOPost O
movies NNS movie NOPre NOPost O

list NN list NOPre NOPost O
movies NNS movie NOPre NOPost O
rated VVN rate NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name

movies NNS movie NOPre NOPost O
with IN with NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name
rating NN rating NOPre NOPost O

movies NNS movie NOPre NOPost O
with IN with NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name
rating NN rating NOPre NOPost O

pg NN pg NOPre NOPost B-rating.name
movies NNS movie NOPre NOPost O

show VV show NOPre NOPost O
me PP me NOPre NOPost O
pg VV pg NOPre NOPost B-rating.name
rated VVN rate NOPre NOPost O
movies NNS movie NOPre NOPost O

show VV show NOPre NOPost O
me PP me NOPre NOPost O
the DT the NOPre NOPost O
movies NNS movie NOPre NOPost O
rating NN rating NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name

find VV find NOPre NOPost O
movies NNS movie NOPre NOPost O
with IN with NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name
ratings NNS rating rating a O
only RB only NOPre NOPost O

i NNS i NOPre NOPost O
want VVP want NOPre NOPost O
a DT a NOPre NOPost O
list NN list NOPre NOPost O
of IN of NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name
rated VVN rate NOPre NOPost O
movies NNS movie NOPre NOPost O

i NNS i NOPre NOPost O
want VVP want NOPre NOPost O
to TO to NOPre NOPost O
see VV see NOPre NOPost O
movies NNS movie NOPre NOPost O
that WDT that NOPre NOPost O
are VBP be NOPre NOPost O
rated VVN rate NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name

only JJ only NOPre NOPost O
show NN show NOPre NOPost O
movies NNS movie NOPre NOPost O
rated VVN rate NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name

please UH please NOPre NOPost O
find VV find NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name
rated VVN rate NOPre NOPost O
movies NNS movie NOPre NOPost O

search NN search NOPre NOPost O
for IN for NOPre NOPost O
movies NNS movie NOPre NOPost O
with IN with NOPre NOPost O
a DT a NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name
rating NN rating NOPre NOPost O

search NN search NOPre NOPost O
for IN for NOPre NOPost O
movies NNS movie NOPre NOPost O
with IN with NOPre NOPost O
a DT a NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name
rating NN rating NOPre NOPost O

show VV show NOPre NOPost O
me PP me NOPre NOPost O
all DT all NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name
movies NNS movie NOPre NOPost O

show VV show NOPre NOPost O
me PP me NOPre NOPost O
movies NNS movie NOPre NOPost O
with IN with NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name
rating NN rating NOPre NOPost O

show VV show NOPre NOPost O
me PP me NOPre NOPost O
movies NNS movie NOPre NOPost O
with IN with NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name
ratings NNS rating rating a O

show VV show NOPre NOPost O
me PP me NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name
movies NNS movie NOPre NOPost O

get VV get NOPre NOPost O
hungarian JJ Hungarian hungar g B-country.name
films NNS film NOPre NOPost O

i NNS i NOPre NOPost O
want VVP want NOPre NOPost O
to TO to NOPre NOPost O
watch VV watch NOPre NOPost O
a DT a NOPre NOPost O
comedy NN comedy NOPre NOPost B-movie.genre
made VVN make NOPre NOPost O
in IN in NOPre NOPost O
hungary NN hungary hungar u B-country.name

show VV show NOPre NOPost O
me PP me NOPre NOPost O
hungarian JJ Hungarian hungar g B-country.name
comedies NNS comedy comedi m B-movie.genre

what WP what NOPre NOPost O
's VBZ be NOPre NOPost O
the DT the NOPre NOPost O
latest JJS late NOPre NOPost O
on IN on NOPre NOPost O
brad NN brad NOPre NOPost B-actor.name
pitt NN pitt NOPre NOPost I-actor.name

i NNS i NOPre NOPost O
'm VBP be NOPre NOPost O
looking VVG look lookin o O
for IN for NOPre NOPost O
a DT a NOPre NOPost O
jason NP Jason NOPre NOPost B-director.name
cortlund NP cortlund cortlu r I-director.name
movie NN movie NOPre NOPost O

show VV show NOPre NOPost O
me PP me NOPre NOPost O
the DT the NOPre NOPost O
movie NN movie NOPre NOPost O
now RB now NOPre NOPost B-movie.name
forager NN forager forage o I-movie.name

what WP what NOPre NOPost O
old JJ old NOPre NOPost O
movies NNS movie NOPre NOPost O
are VBP be NOPre NOPost O
made VVN make NOPre NOPost O
by IN by NOPre NOPost O
warner NN warner NOPre NOPost B-producer.name
brothers NNS brother brothe o I-producer.name

i NNS i NOPre NOPost O
want VVP want NOPre NOPost O
to TO to NOPre NOPost O
look VV look NOPre NOPost O
up RP up NOPre NOPost O
alfred NN alfred NOPre NOPost B-director.name
hitchcock NN hitchcock hitchc c I-director.name
movies NNS movie NOPre NOPost O

find VV find NOPre NOPost O
me PP me NOPre NOPost O
movies NNS movie NOPre NOPost O
made VVN make NOPre NOPost O
by IN by NOPre NOPost O
alfred NN alfred NOPre NOPost B-director.name
hitchcock NN hitchcock hitchc c I-director.name

i NNS i NOPre NOPost O
want VVP want NOPre NOPost O
to TO to NOPre NOPost O
search VV search NOPre NOPost O
for IN for NOPre NOPost O
alfred NN alfred NOPre NOPost B-director.name
hitchcock NN hitchcock hitchc c I-director.name
movies NNS movie NOPre NOPost O

i NP i NOPre NOPost O
would MD would NOPre NOPost O
like VV like NOPre NOPost O
to TO to NOPre NOPost O
watch VV watch NOPre NOPost O
an DT an NOPre NOPost O
alfred NP Alfred NOPre NOPost B-director.name
hitchcock NN hitchcock hitchc c I-director.name
movie NN movie NOPre NOPost O

show VV show NOPre NOPost O
me PP me NOPre NOPost O
some DT some NOPre NOPost O
alfred NN alfred NOPre NOPost B-director.name
hitchcock NN hitchcock hitchc c I-director.name
movies NNS movie NOPre NOPost O

look VV look NOPre NOPost O
up RP up NOPre NOPost O
alfred NN alfred NOPre NOPost B-director.name
hitchcock NN hitchcock hitchc c I-director.name
movies NNS movie NOPre NOPost O

movies NNS movie NOPre NOPost O
alfred NN alfred NOPre NOPost B-director.name
hitchcock NN hitchcock hitchc c I-director.name

movies NNS movie NOPre NOPost O
by IN by NOPre NOPost O
alfred NN alfred NOPre NOPost B-director.name
hitchcock NN hitchcock hitchc c I-director.name

movies NNS movie NOPre NOPost O
by IN by NOPre NOPost O
alfred NN alfred NOPre NOPost B-director.name
hitchcock NN hitchcock hitchc c I-director.name

what WP what NOPre NOPost O
movies NNS movie NOPre NOPost O
has VHZ have NOPre NOPost O
alfred NN alfred NOPre NOPost B-director.name
hitchcock NN hitchcock hitchc c I-director.name
directed VVD direct direct r O

hitchcock NN hitchcock hitchc c B-director.name
movie NN movie NOPre NOPost O
list NN list NOPre NOPost O

list NN list NOPre NOPost O
hitchcock NN hitchcock hitchc c B-director.name
movies NNS movie NOPre NOPost O

movie NN movie NOPre NOPost O
list NN list NOPre NOPost O
hitchcock NN hitchcock hitchc c B-director.name

show VV show NOPre NOPost O
me PP me NOPre NOPost O
hitchcock NN hitchcock hitchc c B-director.name
movies NNS movie NOPre NOPost O

hitchcock NN hitchcock hitchc c B-director.name
movie NN movie NOPre NOPost O
info NN info NOPre NOPost O

hitchcock NN hitchcock hitchc c B-director.name
movies NNS movie NOPre NOPost O

what WP what NOPre NOPost O
movies NNS movie NOPre NOPost O
did VVD do NOPre NOPost O
hitchcock NN hitchcock hitchc c B-director.name
direct JJ direct NOPre NOPost O

show VV show NOPre NOPost O
me PP me NOPre NOPost O
the DT the NOPre NOPost O
last JJ last NOPre NOPost O
five CD five NOPre NOPost O
films NNS film NOPre NOPost O
for IN for NOPre NOPost O
lionsgate NNS lionsgate lionsg n B-producer.name

show VV show NOPre NOPost O
me PP me NOPre NOPost O
recent JJ recent NOPre NOPost O
movies NNS movie NOPre NOPost O
from IN from NOPre NOPost O
lionsgate NNS lionsgate lionsg n B-producer.name

what WP what NOPre NOPost O
new JJ new NOPre NOPost O
movies NNS movie NOPre NOPost O
does VVZ do NOPre NOPost O
lionsgate NNS lionsgate lionsg n B-producer.name
have VHP have NOPre NOPost O
out RB out NOPre NOPost O

show VV show NOPre NOPost O
me PP me NOPre NOPost O
the DT the NOPre NOPost O
movie NN movie NOPre NOPost O
vulgaria NN vulgaria vulgar l B-movie.name

what WP what NOPre NOPost O
recently RB recently recent c O
released VVD release releas l O
movies NNS movie NOPre NOPost O
are VBP be NOPre NOPost O
rated VVN rate NOPre NOPost O
r NN r NOPre NOPost B-rating.name

get VV get NOPre NOPost O
me PP me NOPre NOPost O
a DT a NOPre NOPost O
list NN list NOPre NOPost O
of IN of NOPre NOPost O
current JJ current curren u O
r-rated JJ R-rated r-rate - B-rating.name
movies NNS movie NOPre NOPost O

show VV show NOPre NOPost O
a DT a NOPre NOPost O
list NN list NOPre NOPost O
of IN of NOPre NOPost O
recent JJ recent NOPre NOPost O
releases NNS release releas l O
that WDT that NOPre NOPost O
are VBP be NOPre NOPost O
rated VVN rate NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name

what WP what NOPre NOPost O
are VBP be NOPre NOPost O
some DT some NOPre NOPost O
recent JJ recent NOPre NOPost O
released VVN release releas l O
pg NN pg NOPre NOPost B-rating.name
movies NNS movie NOPre NOPost O

show VV show NOPre NOPost O
recent JJ recent NOPre NOPost O
movies NNS movie NOPre NOPost O
rated VVN rate NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name

will MD will NOPre NOPost O
you PP you NOPre NOPost O
show VV show NOPre NOPost O
me PP me NOPre NOPost O
a DT a NOPre NOPost O
list NN list NOPre NOPost O
of IN of NOPre NOPost O
recent JJ recent NOPre NOPost O
movies NNS movie NOPre NOPost O
rated VVN rate NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name

which WDT which NOPre NOPost O
current JJ current curren u O
movies NNS movie NOPre NOPost O
are VBP be NOPre NOPost O
rated VVN rate NOPre NOPost O
pg NN pg NOPre NOPost B-rating.name

do VV do NOPre NOPost O
you PP you NOPre NOPost O
have VHP have NOPre NOPost O
anything NN anything anythi y O
by IN by NOPre NOPost O
george NN george NOPre NOPost B-director.name
cukor NN cukor NOPre NOPost I-director.name

what WP what NOPre NOPost O
was VBD be NOPre NOPost O
the DT the NOPre NOPost O
first JJ first NOPre NOPost O
movie NN movie NOPre NOPost O
steven NP Steven NOPre NOPost B-director.name
spielberg NP Spielberg spielb e I-director.name
directed VVD direct direct r O

did VVD do NOPre NOPost O
rob VV rob NOPre NOPost B-director.name
reiner NP Reiner NOPre NOPost I-director.name
direct VV direct NOPre NOPost O
any DT any NOPre NOPost O
movies NNS movie NOPre NOPost O

what WP what NOPre NOPost O
was VBD be NOPre NOPost O
the DT the NOPre NOPost O
highest JJS high highes i O
making NN making NOPre NOPost O
movie NN movie NOPre NOPost O

show VV show NOPre NOPost O
me PP me NOPre NOPost O
high RB high NOPre NOPost O
grossing VVG gross grossi o O
movies NNS movie NOPre NOPost O

what WP what NOPre NOPost O
movies NNS movie NOPre NOPost O
made VVD make NOPre NOPost O
the DT the NOPre NOPost O
most JJS most NOPre NOPost O
money NN money NOPre NOPost O

what WP what NOPre NOPost O
are VBP be NOPre NOPost O
the DT the NOPre NOPost O
top JJ top NOPre NOPost O
grossing VVG gross grossi o O
movies NNS movie NOPre NOPost O

find VV find NOPre NOPost O
the DT the NOPre NOPost O
new JJ new NOPre NOPost O
will NN will NOPre NOPost B-actor.name
ferrell NN ferrell ferrel e I-actor.name
movie NN movie NOPre NOPost O

what WP what NOPre NOPost O
are VBP be NOPre NOPost O
the DT the NOPre NOPost O
three CD three NOPre NOPost O
latest JJS late NOPre NOPost O
films NNS film NOPre NOPost O
with IN with NOPre NOPost O
will NN will NOPre NOPost B-actor.name
ferrell NN ferrell ferrel e I-actor.name

what WP what NOPre NOPost O
are VBP be NOPre NOPost O
recent JJ recent NOPre NOPost O
films NNS film NOPre NOPost O
by IN by NOPre NOPost O
will NN will NOPre NOPost B-actor.name
ferrell NN ferrell ferrel e I-actor.name

any DT any NOPre NOPost O
new JJ new NOPre NOPost O
movies NNS movie NOPre NOPost O
with IN with NOPre NOPost O
eddie NN eddie NOPre NOPost B-actor.name
murphy NN murphy NOPre NOPost I-actor.name

i NP i NOPre NOPost O
would MD would NOPre NOPost O
like VV like NOPre NOPost O
to TO to NOPre NOPost O
look VV look NOPre NOPost O
for IN for NOPre NOPost O
movies NNS movie NOPre NOPost O
about IN about NOPre NOPost O
god NN god NOPre NOPost B-movie.subject

look VV look NOPre NOPost O
up RP up NOPre NOPost O
movies NNS movie NOPre NOPost O
about IN about NOPre NOPost O
god NN god NOPre NOPost B-movie.subject

i NNS i NOPre NOPost O
want VVP want NOPre NOPost O
to TO to NOPre NOPost O
look VV look NOPre NOPost O
for IN for NOPre NOPost O
movies NNS movie NOPre NOPost O
about IN about NOPre NOPost O
god NN god NOPre NOPost B-movie.subject

please VV please NOPre NOPost O
search NN search NOPre NOPost O
for IN for NOPre NOPost O
movies NNS movie NOPre NOPost O
about IN about NOPre NOPost O
god NN god NOPre NOPost B-movie.subject

watch NN watch NOPre NOPost O
ron NN ron NOPre NOPost B-director.name
howard NN howard NOPre NOPost I-director.name
's POS 's NOPre NOPost O
latest JJS late NOPre NOPost O
movie NN movie NOPre NOPost O

find VV find NOPre NOPost O
ron VVG ron NOPre NOPost B-director.name
howard JJ howard NOPre NOPost I-director.name
new JJ new NOPre NOPost O
movie NN movie NOPre NOPost O

i NNS i NOPre NOPost O
need VVP need NOPre NOPost O
a DT a NOPre NOPost O
list NN list NOPre NOPost O
of IN of NOPre NOPost O
movies NNS movie NOPre NOPost O
produced VVN produce produc o O
by IN by NOPre NOPost O
ray NN ray NOPre NOPost B-producer.name
stark JJ stark NOPre NOPost I-producer.name

show VV show NOPre NOPost O
me PP me NOPre NOPost O
all DT all NOPre NOPost O
movies NNS movie NOPre NOPost O
produced VVN produce produc o O
by IN by NOPre NOPost O
ray NN ray NOPre NOPost B-producer.name
stark JJ stark NOPre NOPost I-producer.name

what WP what NOPre NOPost O
movies NNS movie NOPre NOPost O
has VHZ have NOPre NOPost O
ray NN ray NOPre NOPost B-producer.name
stark RB stark NOPre NOPost I-producer.name
produced VVN produce produc o O

what WP what NOPre NOPost O
movie NN movie NOPre NOPost O
has VHZ have NOPre NOPost O
albert NN albert NOPre NOPost B-actor.name
brooks NNS brook NOPre NOPost I-actor.name
done VVN do NOPre NOPost O
lately RB lately NOPre NOPost O

recent JJ recent NOPre NOPost O
movies NNS movie NOPre NOPost O
by IN by NOPre NOPost O
steven JJ steven NOPre NOPost B-director.name
spielberg NN spielberg spielb e I-director.name

find VV find NOPre NOPost O
sandra NN sandra NOPre NOPost B-actor.name
bullock NN bullock bulloc u I-actor.name
's POS 's NOPre NOPost O
latest JJS late NOPre NOPost O
movie NN movie NOPre NOPost O

i NNS i NOPre NOPost O
am VBP be NOPre NOPost O
looking VVG look lookin o O
for IN for NOPre NOPost O
movies NNS movie NOPre NOPost O
directed VVN direct direct r O
by IN by NOPre NOPost O
tom NN tom NOPre NOPost B-director.name
hanks NNS hank NOPre NOPost I-director.name

find VV find NOPre NOPost O
movies NNS movie NOPre NOPost O
directed VVN direct direct r O
by IN by NOPre NOPost O
tom NN tom NOPre NOPost B-director.name
hanks NNS hank NOPre NOPost I-director.name

show VV show NOPre NOPost O
me PP me NOPre NOPost O
movies NNS movie NOPre NOPost O
that IN/that that NOPre NOPost O
tom NN tom NOPre NOPost B-director.name
hanks NNS hank NOPre NOPost I-director.name
directed VVD direct direct r O

movies NNS movie NOPre NOPost O
by IN by NOPre NOPost O
tom NN tom NOPre NOPost B-director.name
hanks NNS hank NOPre NOPost I-director.name

show VV show NOPre NOPost O
me PP me NOPre NOPost O
a DT a NOPre NOPost O
list NN list NOPre NOPost O
of IN of NOPre NOPost O
all DT all NOPre NOPost O
movies NNS movie NOPre NOPost O
that WDT that NOPre NOPost O
were VBD be NOPre NOPost O
directed VVN direct direct r O
by IN by NOPre NOPost O
tom NN tom NOPre NOPost B-director.name
hanks NNS hank NOPre NOPost I-director.name

what WP what NOPre NOPost O
movie NN movie NOPre NOPost O
made VVD make NOPre NOPost O
the DT the NOPre NOPost O
least JJS least NOPre NOPost O
money NN money NOPre NOPost O

what WP what NOPre NOPost O
has VHZ have NOPre NOPost O
tom NN tom NOPre NOPost B-actor.name
cruise NN cruise NOPre NOPost I-actor.name
acted VVD act NOPre NOPost O
in IN in NOPre NOPost O
lately RB lately NOPre NOPost O

what WP what NOPre NOPost O
new JJ new NOPre NOPost O
movies NNS movie NOPre NOPost O
are VBP be NOPre NOPost O
playing VVG play playin l O
with IN with NOPre NOPost O
rating NN rating NOPre NOPost O
of IN of NOPre NOPost O
pg NP pg NOPre NOPost B-rating.name
thirteen CD thirteen thirte i I-rating.name

show VV show NOPre NOPost O
me PP me NOPre NOPost O
a DT a NOPre NOPost O
list NN list NOPre NOPost O
of IN of NOPre NOPost O
movies NNS movie NOPre NOPost O
that WDT that NOPre NOPost O
are VBP be NOPre NOPost O
new JJ new NOPre NOPost O
and CC and NOPre NOPost O
rated VVN rate NOPre NOPost O
pg-13 NN pg-13 NOPre NOPost B-rating.name

what WP what NOPre NOPost O
pg-13 NN pg-13 NOPre NOPost B-rating.name
movies NNS movie NOPre NOPost O
are VBP be NOPre NOPost O
currently RB currently curren r O
showing VVG show showin h O

what WP what NOPre NOPost O
other JJ other NOPre NOPost O
movies NNS movie NOPre NOPost O
has VHZ have NOPre NOPost O
will NN will NOPre NOPost B-director.name
smith NN smith NOPre NOPost I-director.name
directed VVD direct direct r O

show VV show NOPre NOPost O
me PP me NOPre NOPost O
the DT the NOPre NOPost O
latest JJS late NOPre NOPost O
movies NNS movie NOPre NOPost O
in IN in NOPre NOPost O
kannada NP kannada kannad a B-movie.language

have VHP have NOPre NOPost O
